"STATION","DATE","REPORT_TYPE","SOURCE","AWND","BackupDirection","BackupDistance","BackupDistanceUnit","BackupElements","BackupElevation","BackupElevationUnit","BackupEquipment","BackupLatitude","BackupLongitude","BackupName","CDSD","CLDD","DSNW","DailyAverageDewPointTemperature","DailyAverageDryBulbTemperature","DailyAverageRelativeHumidity","DailyAverageSeaLevelPressure","DailyAverageStationPressure","DailyAverageWetBulbTemperature","DailyAverageWindSpeed","DailyCoolingDegreeDays","DailyDepartureFromNormalAverageTemperature","DailyHeatingDegreeDays","DailyMaximumDryBulbTemperature","DailyMinimumDryBulbTemperature","DailyPeakWindDirection","DailyPeakWindSpeed","DailyPrecipitation","DailySnowDepth","DailySnowfall","DailySustainedWindDirection","DailySustainedWindSpeed","DailyWeather","HDSD","HTDD","HeavyFog","HourlyAltimeterSetting","HourlyDewPointTemperature","HourlyDryBulbTemperature","HourlyPrecipitation","HourlyPresentWeatherType","HourlyPressureChange","HourlyPressureTendency","HourlyRelativeHumidity","HourlySeaLevelPressure","HourlySkyConditions","HourlyStationPressure","HourlyVisibility","HourlyWetBulbTemperature","HourlyWindDirection","HourlyWindGustSpeed","HourlyWindSpeed","MonthlyAverageRH","MonthlyDaysWithGT001Precip","MonthlyDaysWithGT010Precip","MonthlyDaysWithGT32Temp","MonthlyDaysWithGT90Temp","MonthlyDaysWithLT0Temp","MonthlyDaysWithLT32Temp","MonthlyDepartureFromNormalAverageTemperature","MonthlyDepartureFromNormalCoolingDegreeDays","MonthlyDepartureFromNormalHeatingDegreeDays","MonthlyDepartureFromNormalMaximumTemperature","MonthlyDepartureFromNormalMinimumTemperature","MonthlyDepartureFromNormalPrecipitation","MonthlyDewpointTemperature","MonthlyGreatestPrecip","MonthlyGreatestPrecipDate","MonthlyGreatestSnowDepth","MonthlyGreatestSnowDepthDate","MonthlyGreatestSnowfall","MonthlyGreatestSnowfallDate","MonthlyMaxSeaLevelPressureValue","MonthlyMaxSeaLevelPressureValueDate","MonthlyMaxSeaLevelPressureValueTime","MonthlyMaximumTemperature","MonthlyMeanTemperature","MonthlyMinSeaLevelPressureValue","MonthlyMinSeaLevelPressureValueDate","MonthlyMinSeaLevelPressureValueTime","MonthlyMinimumTemperature","MonthlySeaLevelPressure","MonthlyStationPressure","MonthlyTotalLiquidPrecipitation","MonthlyTotalSnowfall","MonthlyWetBulb","NormalsCoolingDegreeDay","NormalsHeatingDegreeDay","REM","REPORT_TYPE","SOURCE","ShortDurationEndDate005","ShortDurationEndDate010","ShortDurationEndDate015","ShortDurationEndDate020","ShortDurationEndDate030","ShortDurationEndDate045","ShortDurationEndDate060","ShortDurationEndDate080","ShortDurationEndDate100","ShortDurationEndDate120","ShortDurationEndDate150","ShortDurationEndDate180","ShortDurationPrecipitationValue005","ShortDurationPrecipitationValue010","ShortDurationPrecipitationValue015","ShortDurationPrecipitationValue020","ShortDurationPrecipitationValue030","ShortDurationPrecipitationValue045","ShortDurationPrecipitationValue060","ShortDurationPrecipitationValue080","ShortDurationPrecipitationValue100","ShortDurationPrecipitationValue120","ShortDurationPrecipitationValue150","ShortDurationPrecipitationValue180","Sunrise","Sunset","TStorms","WindEquipmentChangeDate"
"72503014732","2020-05-12T16:51:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.99","18","59","0.00","","","","20","29.98","FEW:02 80","29.96","10.00","43","320","32","20","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET12005/12/20 16:51:02 METAR KLGA 122151Z 32017G28KT 10SM FEW080 15/M08 A2999 RMK AO2 PK WND 32028/2135 SLP154 T01501078 (WL)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"72503014732","2020-05-12T17:51:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.01","18","58","0.00","","","","21","30.01","FEW:02 80 SCT:04 110","29.98","10.00","42","320","26","21","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET12705/12/20 17:51:02 METAR KLGA 122251Z 32018G23KT 10SM FEW080 SCT110 14/M08 A3001 RMK AO2 PK WND 33026/2206 SLP162 T01441078 (WL)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"72503014732","2020-05-12T18:51:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.04","20","56","0.00","","-0.07","3","24","30.04","BKN:07 110","30.01","10.00","42","330","","15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET11705/12/20 18:51:02 METAR KLGA 122351Z 33013KT 10SM BKN110 13/M07 A3004 RMK AO2 SLP173 T01331067 10156 20133 53024 (WL)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"72503014732","2020-05-12T19:00:00","FM-12","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20","56","","","-0.07","3","24","30.04","","30.00","9.94","42","330","","15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN08072503 32966 63313 10133 21067 30159 40173 53024 92351 333 10156 20072 555 91300=","FM-12","4","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"72503014732","2020-05-12T19:51:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.07","23","55","0.00","","","","29","30.07","BKN:07 110","30.04","10.00","42","310","","14","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET09405/12/20 19:51:01 METAR KLGA 130051Z 31012KT 10SM BKN110 13/M05 A3007 RMK AO2 SLP183 T01281050","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"72503014732","2020-05-12T20:51:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.11","23","55","0.00","","","","29","30.10","OVC:08 100","30.08","10.00","42","310","","14","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET09405/12/20 20:51:01 METAR KLGA 130151Z 31012KT 10SM OVC100 13/M05 A3011 RMK AO2 SLP194 T01281050","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"72503014732","2020-05-12T21:51:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.13","22","54","0.00","","-0.08","1","29","30.12","BKN:07 90 OVC:08 110","30.10","10.00","41","340","","9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET10705/12/20 21:51:01 METAR KLGA 130251Z 34008KT 10SM BKN090 OVC110 12/M06 A3013 RMK AO2 SLP201 T01221056 51028","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"72503014732","2020-05-12T22:00:00","FM-12","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22","54","","","-0.08","1","29","30.12","","30.09","9.94","41","340","","9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN06472503 32966 83408 10122 21056 30189 40201 51028 90251 555 91303=","FM-12","4","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"72503014732","2020-05-12T22:51:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.15","26","52","0.00","","","","37","30.15","SCT:04 80 BKN:07 100","30.12","10.00","41","310","","13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET10105/12/20 22:51:02 METAR KLGA 130351Z 31011KT 10SM SCT080 BKN100 11/M03 A3015 RMK AO2 SLP209 T01111033","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"72503014732","2020-05-12T23:51:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.18","27","49","0.00","","","","43","30.18","FEW:02 100","30.15","10.00","40","310","25","18","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET10705/12/20 23:51:02 METAR KLGA 130451Z 31016G22KT 10SM FEW100 09/M03 A3018 RMK AO2 SLP221 T00941028 401560072","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"72503014732","2020-05-12T23:59:00","SOD  ","6","","","","","","","","","","","","","","","24","53","36","30.02","29.96","41","17.2","0","-8.3","12","60","45","320","36","0.00","0","0.0","310","29","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SOD73924 HR PRECIPITATION (IN): 0.00 SNOW DEPTH (IN):0     24 HR SNOWFALL (IN):0.0  24 HR MAX TEMP (F): 6024 HR MIN TEMP (F): 45AVERAGE STATION PRESSURE:29.960 MINIMUM SEA LEVEL PRESSURE:29.95 TIME OF OCCURRENCE:0305 PEAK WIND SPEED (MPH): 36 PEAK WIND DIR (DEG):320 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH): 29FASTEST 2MIN DIR (DEG):310 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH):17.2 24 HR AVG TEMP (F): 53DEPART FROM NORMAL: -8  HEATING DEGREE DAYS: 12 COOLING DEGREE DAYS:  0 LATEST DAY MAX TEMP (0700-1900 LST):60  LATEST NIGHT MIN TEMP(1900-0800 LST):45 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00","SOD  ","6","","","","","","","","","","","","","","","","","","","","","","","","","0441","1904","",""
"72503014732","2020-05-13T00:51:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.20","28","47","0.00","","-0.07","1","48","30.20","FEW:02 100","30.17","10.00","39","320","","11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET11705/13/20 00:51:02 METAR KLGA 130551Z 32010KT 10SM FEW100 08/M02 A3020 RMK AO2 SLP226 T00831022 10139 20083 51025 (RZ)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"72503014732","2020-05-13T01:00:00","FM-12","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28","47","","","-0.07","1","48","30.20","","30.16","9.94","39","320","","11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN08072503 32966 23210 10083 21022 30213 40226 51025 90551 333 10139 20072 555 91306=","FM-12","4","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"72503014732","2020-05-13T01:51:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.20","26","47","0.00","","","","44","30.20","CLR:00","30.17","10.00","39","310","","17","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET09605/13/20 01:51:02 METAR KLGA 130651Z 31015KT 10SM CLR 08/M03 A3020 RMK AO2 SLP227 T00831033 (RZ)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"72503014732","2020-05-13T02:51:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.22","23","45","0.00","","","","42","30.22","CLR:00","30.19","10.00","37","300","","15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET09605/13/20 02:51:02 METAR KLGA 130751Z 30013KT 10SM CLR 07/M05 A3022 RMK AO2 SLP234 T00721050 (RZ)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"72503014732","2020-05-13T03:51:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.25","24","44","0.00","","-0.05","3","45","30.24","CLR:00","30.22","10.00","36","330","","13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET10205/13/20 03:51:02 METAR KLGA 130851Z 33011KT 10SM CLR 07/M04 A3025 RMK AO2 SLP242 T00671044 53017 (RZ)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"72503014732","2020-05-13T04:00:00","FM-12","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24","44","","","-0.05","3","45","30.24","","30.21","9.94","36","330","","13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN06472503 32966 03311 10067 21044 30230 40242 53017 90851 555 91309=","FM-12","4","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"72503014732","2020-05-13T04:51:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.27","25","43","0.00","","","","49","30.27","CLR:00","30.24","10.00","36","320","","14","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET09605/13/20 04:51:02 METAR KLGA 130951Z 32012KT 10SM CLR 06/M04 A3027 RMK AO2 SLP249 T00611039 (RZ)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"72503014732","2020-05-13T05:51:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.30","25","44","0.00","","","","47","30.29","CLR:00","30.27","10.00","37","320","","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET09705/13/20 05:51:02 METAR KLGA 131051Z 32009KT 10SM CLR 07/M04 A3030 RMK AO2 SLP259 T00671039 (PAS)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"72503014732","2020-05-13T06:51:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.31","25","45","0.00","","-0.06","1","46","30.31","CLR:00","30.28","10.00","37","310","","9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET11505/13/20 06:51:02 METAR KLGA 131151Z 31008KT 10SM CLR 07/M04 A3031 RMK AO2 SLP264 T00721039 10083 20061 51022 (PAS)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"72503014732","2020-05-13T07:00:00","FM-12","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25","45","","","-0.06","1","46","30.31","","30.27","9.94","37","310","","9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN08072503 32966 03108 10072 21039 30250 40264 51022 91151 333 10156 20061 555 91312=","FM-12","4","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"72503014732","2020-05-13T07:51:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.33","24","47","0.00","","","","41","30.32","CLR:00","30.30","10.00","38","310","","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET09705/13/20 07:51:02 METAR KLGA 131251Z 31006KT 10SM CLR 08/M04 A3033 RMK AO2 SLP269 T00831044 (PAS)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"72503014732","2020-05-13T08:51:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.32","17","50","0.00","","","","27","30.32","CLR:00","30.29","10.00","38","340","","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET09705/13/20 08:51:02 METAR KLGA 131351Z 34005KT 10SM CLR 10/M08 A3032 RMK AO2 SLP267 T01001083 (PAS)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"72503014732","2020-05-13T09:51:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.31","20","51","0.00","","-0.00","0","29","30.31","CLR:00","30.28","10.00","39","310","","11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET10305/13/20 09:51:02 METAR KLGA 131451Z 31010KT 10SM CLR 11/M07 A3031 RMK AO2 SLP264 T01061067 50000 (PAS)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"72503014732","2020-05-13T10:00:00","FM-12","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20","51","","","0.00","9","29","30.31","","30.27","9.94","39","310","","11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN06472503 32966 03110 10106 21067 30250 40264 50000 91451 555 91315=","FM-12","4","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"72503014732","2020-05-13T10:51:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.30","19","54","0.00","","","","25","30.30","CLR:00","30.27","10.00","40","290","20","9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET10005/13/20 10:51:02 METAR KLGA 131551Z 29008G17KT 10SM CLR 12/M07 A3030 RMK AO2 SLP261 T01221072 (PAS)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"72503014732","2020-05-13T11:51:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.28","21","57","0.00","","","","25","30.27","FEW:02 80","30.25","10.00","42","300","24","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET10305/13/20 11:51:02 METAR KLGA 131651Z 30009G21KT 10SM FEW080 14/M06 A3028 RMK AO2 SLP252 T01391061 (PAS)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"72503014732","2020-05-13T12:51:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.25","21","59","0.00","","+0.06","8","23","30.25","FEW:02 80","30.22","10.00","43","280","22","11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET12105/13/20 12:51:02 METAR KLGA 131751Z 28010G19KT 10SM FEW080 15/M06 A3025 RMK AO2 SLP245 T01501061 10150 20072 58020 (PAS)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"72503014732","2020-05-13T13:00:00","FM-12","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21","59","","","+0.06","8","23","30.25","74","30.21","9.94","43","280","","11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN08672503 32866 22810 10150 21061 30230 40245 58020 91751 333 10150 20072 91019 555 91318=","FM-12","4","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"72503014732","2020-05-13T13:51:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.24","21","61","0.00","","","","21","30.24","FEW:02 75","30.21","10.00","44","310","23","13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET10205/13/20 13:51:02 METAR KLGA 131851Z 31011G20KT 10SM FEW075 16/M06 A3024 RMK AO2 SLP241 T01611061 (WL)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
